MICROPHONE,ORIENTATION,SOUND,ANGLE,ANSWER,PERSON
BINAURAL,AZIMUTH,ANGRY,-30,-160,8
BINAURAL,ELEVATION,SWEET,-15,-150,8
BINAURAL,ELEVATION,SWEET,90,-120,8
BINAURAL,ELEVATION,SWEET,-45,-15,8
BINAURAL,ELEVATION,SWEET,-150,0,8
BINAURAL,ELEVATION,SWEET,105,-90,8
BINAURAL,ELEVATION,SWEET,-135,-80,8
BINAURAL,ELEVATION,SWEET,30,-70,8
BINAURAL,ELEVATION,SWEET,135,-50,8
AMBEO,AZIMUTH,TRUMPET,0,-60,8
AMBEO,AZIMUTH,TRUMPET,90,120,8
AMBEO,AZIMUTH,TRUMPET,-90,110,8
AMBEO,AZIMUTH,TRUMPET,150,100,8
AMBEO,AZIMUTH,TRUMPET,30,95,8
AMBEO,AZIMUTH,TRUMPET,-150,85,8
AMBEO,AZIMUTH,TRUMPET,180,80,8
AMBEO,AZIMUTH,TRUMPET,-30,-120,8
AMBEO,ELEVATION,DUCK,-15,105,8
AMBEO,ELEVATION,DUCK,90,30,8
AMBEO,ELEVATION,DUCK,-45,30,8
AMBEO,ELEVATION,DUCK,-150,20,8
AMBEO,ELEVATION,DUCK,105,65,8
AMBEO,ELEVATION,DUCK,-135,55,8
AMBEO,ELEVATION,DUCK,30,55,8
AMBEO,ELEVATION,DUCK,135,55,8
AMBEO,AZIMUTH,NOISE,0,-90,8
AMBEO,AZIMUTH,NOISE,90,90,8
AMBEO,AZIMUTH,NOISE,-90,90,8
AMBEO,AZIMUTH,NOISE,150,-90,8
AMBEO,AZIMUTH,NOISE,30,80,8
AMBEO,AZIMUTH,NOISE,-150,70,8
AMBEO,AZIMUTH,NOISE,180,-105,8
AMBEO,AZIMUTH,NOISE,-30,-70,8
AMBEO,ELEVATION,NOISE,-15,25,8
AMBEO,ELEVATION,NOISE,90,-10,8
AMBEO,ELEVATION,NOISE,-45,-30,8
AMBEO,ELEVATION,NOISE,-150,-150,8
AMBEO,ELEVATION,NOISE,105,0,8
AMBEO,ELEVATION,NOISE,-135,180,8
AMBEO,ELEVATION,NOISE,30,140,8
AMBEO,ELEVATION,NOISE,135,10,8
AMBEO,AZIMUTH,ANGRY,0,10,8
AMBEO,AZIMUTH,ANGRY,90,80,8
AMBEO,AZIMUTH,ANGRY,-90,100,8
AMBEO,AZIMUTH,ANGRY,150,-90,8
AMBEO,AZIMUTH,ANGRY,30,90,8
AMBEO,AZIMUTH,ANGRY,-150,90,8
AMBEO,AZIMUTH,ANGRY,180,-100,8
AMBEO,AZIMUTH,ANGRY,-30,-88,8
AMBEO,ELEVATION,SWEET,-15,30,8
AMBEO,ELEVATION,SWEET,90,30,8
AMBEO,ELEVATION,SWEET,-45,-30,8
AMBEO,ELEVATION,SWEET,-150,15,8
AMBEO,ELEVATION,SWEET,105,15,8
AMBEO,ELEVATION,SWEET,-135,45,8
AMBEO,ELEVATION,SWEET,30,60,8
AMBEO,ELEVATION,SWEET,135,60,8
ZYLIA,AZIMUTH,TRUMPET,0,-100,8
ZYLIA,AZIMUTH,TRUMPET,90,-95,8
ZYLIA,AZIMUTH,TRUMPET,-90,-85,8
ZYLIA,AZIMUTH,TRUMPET,150,-90,8
ZYLIA,AZIMUTH,TRUMPET,30,90,8
ZYLIA,AZIMUTH,TRUMPET,-150,85,8
ZYLIA,AZIMUTH,TRUMPET,180,160,8
ZYLIA,AZIMUTH,TRUMPET,-30,-150,8
ZYLIA,ELEVATION,DUCK,-15,-60,8
ZYLIA,ELEVATION,DUCK,90,-55,8
ZYLIA,ELEVATION,DUCK,-45,-55,8
ZYLIA,ELEVATION,DUCK,-150,-135,8
ZYLIA,ELEVATION,DUCK,105,-90,8
ZYLIA,ELEVATION,DUCK,-135,-85,8
ZYLIA,ELEVATION,DUCK,30,-30,8
ZYLIA,ELEVATION,DUCK,135,-150,8
ZYLIA,AZIMUTH,NOISE,0,-10,8
ZYLIA,AZIMUTH,NOISE,90,-90,8
ZYLIA,AZIMUTH,NOISE,-90,-85,8
ZYLIA,AZIMUTH,NOISE,150,-115,8
ZYLIA,AZIMUTH,NOISE,30,90,8
ZYLIA,AZIMUTH,NOISE,-150,85,8
ZYLIA,AZIMUTH,NOISE,180,135,8
ZYLIA,AZIMUTH,NOISE,-30,-135,8
ZYLIA,ELEVATION,NOISE,-15,0,8
ZYLIA,ELEVATION,NOISE,90,-160,8
ZYLIA,ELEVATION,NOISE,-45,180,8
ZYLIA,ELEVATION,NOISE,-150,-120,8
ZYLIA,ELEVATION,NOISE,105,-50,8
ZYLIA,ELEVATION,NOISE,-135,60,8
ZYLIA,ELEVATION,NOISE,30,150,8
ZYLIA,ELEVATION,NOISE,135,135,8
ZYLIA,AZIMUTH,ANGRY,0,180,8
ZYLIA,AZIMUTH,ANGRY,90,150,8
ZYLIA,AZIMUTH,ANGRY,-90,150,8
ZYLIA,AZIMUTH,ANGRY,150,-95,8
ZYLIA,AZIMUTH,ANGRY,30,95,8
ZYLIA,AZIMUTH,ANGRY,-150,120,8
ZYLIA,AZIMUTH,ANGRY,180,180,8
ZYLIA,AZIMUTH,ANGRY,-30,-135,8
ZYLIA,ELEVATION,SWEET,-15,-160,8
ZYLIA,ELEVATION,SWEET,90,-135,8
ZYLIA,ELEVATION,SWEET,-45,150,8
ZYLIA,ELEVATION,SWEET,-150,35,8
ZYLIA,ELEVATION,SWEET,105,65,8
ZYLIA,ELEVATION,SWEET,-135,90,8
ZYLIA,ELEVATION,SWEET,30,0,
ZYLIA,ELEVATION,SWEET,135,30,
BINAURAL,AZIMUTH,TRUMPET,0,0,9
BINAURAL,AZIMUTH,TRUMPET,90,60,9
BINAURAL,AZIMUTH,TRUMPET,-90,60,9
BINAURAL,AZIMUTH,TRUMPET,150,-60,9
BINAURAL,AZIMUTH,TRUMPET,30,120,9
BINAURAL,AZIMUTH,TRUMPET,-150,120,9
BINAURAL,AZIMUTH,TRUMPET,180,-150,9
BINAURAL,AZIMUTH,TRUMPET,-30,180,9
BINAURAL,ELEVATION,DUCK,-15,0,9
BINAURAL,ELEVATION,DUCK,90,160,9
BINAURAL,ELEVATION,DUCK,-45,-150,9
BINAURAL,ELEVATION,DUCK,-150,-90,9
BINAURAL,ELEVATION,DUCK,105,150,9
BINAURAL,ELEVATION,DUCK,-135,120,9
BINAURAL,ELEVATION,DUCK,30,90,9
BINAURAL,ELEVATION,DUCK,135,120,9
BINAURAL,AZIMUTH,NOISE,0,0,9
BINAURAL,AZIMUTH,NOISE,90,120,9
BINAURAL,AZIMUTH,NOISE,-90,150,9
BINAURAL,AZIMUTH,NOISE,150,180,9
BINAURAL,AZIMUTH,NOISE,30,60,9
BINAURAL,AZIMUTH,NOISE,-150,90,9
BINAURAL,AZIMUTH,NOISE,180,90,9
BINAURAL,AZIMUTH,NOISE,-30,-150,9
BINAURAL,ELEVATION,NOISE,-15,0,9
BINAURAL,ELEVATION,NOISE,90,150,9
BINAURAL,ELEVATION,NOISE,-45,-150,9
BINAURAL,ELEVATION,NOISE,-150,-120,9
BINAURAL,ELEVATION,NOISE,105,60,9
BINAURAL,ELEVATION,NOISE,-135,180,9
BINAURAL,ELEVATION,NOISE,30,120,9
BINAURAL,ELEVATION,NOISE,135,90,9
BINAURAL,AZIMUTH,ANGRY,0,-30,9
BINAURAL,AZIMUTH,ANGRY,90,150,9
BINAURAL,AZIMUTH,ANGRY,-90,120,9
BINAURAL,AZIMUTH,ANGRY,150,180,9
BINAURAL,AZIMUTH,ANGRY,30,-150,9
BINAURAL,AZIMUTH,ANGRY,-150,-90,9
BINAURAL,AZIMUTH,ANGRY,180,30,9
BINAURAL,AZIMUTH,ANGRY,-30,90,9
BINAURAL,ELEVATION,SWEET,-15,60,9
BINAURAL,ELEVATION,SWEET,90,120,9
BINAURAL,ELEVATION,SWEET,-45,-150,9
BINAURAL,ELEVATION,SWEET,-150,180,9
BINAURAL,ELEVATION,SWEET,105,-90,9
BINAURAL,ELEVATION,SWEET,-135,180,9
BINAURAL,ELEVATION,SWEET,30,180,9
BINAURAL,ELEVATION,SWEET,135,180,9
AMBEO,AZIMUTH,TRUMPET,0,0,9
AMBEO,AZIMUTH,TRUMPET,90,90,9
AMBEO,AZIMUTH,TRUMPET,-90,135,9
AMBEO,AZIMUTH,TRUMPET,150,120,9
AMBEO,AZIMUTH,TRUMPET,30,90,9
AMBEO,AZIMUTH,TRUMPET,-150,85,9
AMBEO,AZIMUTH,TRUMPET,180,-150,9
AMBEO,AZIMUTH,TRUMPET,-30,95,9
AMBEO,ELEVATION,DUCK,-15,0,9
AMBEO,ELEVATION,DUCK,90,180,9
AMBEO,ELEVATION,DUCK,-45,-150,9
AMBEO,ELEVATION,DUCK,-150,-120,9
AMBEO,ELEVATION,DUCK,105,180,9
AMBEO,ELEVATION,DUCK,-135,150,9
AMBEO,ELEVATION,DUCK,30,180,9
AMBEO,ELEVATION,DUCK,135,150,9
AMBEO,AZIMUTH,NOISE,0,-30,9
AMBEO,AZIMUTH,NOISE,90,30,9
AMBEO,AZIMUTH,NOISE,-90,180,9
AMBEO,AZIMUTH,NOISE,150,-90,9
AMBEO,AZIMUTH,NOISE,30,90,9
AMBEO,AZIMUTH,NOISE,-150,90,9
AMBEO,AZIMUTH,NOISE,180,180,9
AMBEO,AZIMUTH,NOISE,-30,-90,9
AMBEO,ELEVATION,NOISE,-15,0,9
AMBEO,ELEVATION,NOISE,90,180,9
AMBEO,ELEVATION,NOISE,-45,-150,9
AMBEO,ELEVATION,NOISE,-150,150,9
AMBEO,ELEVATION,NOISE,105,180,9
AMBEO,ELEVATION,NOISE,-135,-120,9
AMBEO,ELEVATION,NOISE,30,120,9
AMBEO,ELEVATION,NOISE,135,30,9
AMBEO,AZIMUTH,ANGRY,0,0,9
AMBEO,AZIMUTH,ANGRY,90,30,9
AMBEO,AZIMUTH,ANGRY,-90,30,9
AMBEO,AZIMUTH,ANGRY,150,-90,9
AMBEO,AZIMUTH,ANGRY,30,90,9
AMBEO,AZIMUTH,ANGRY,-150,60,9
AMBEO,AZIMUTH,ANGRY,180,180,9
AMBEO,AZIMUTH,ANGRY,-30,-150,9
AMBEO,ELEVATION,SWEET,-15,90,9
AMBEO,ELEVATION,SWEET,90,120,9
AMBEO,ELEVATION,SWEET,-45,120,9
AMBEO,ELEVATION,SWEET,-150,60,9
AMBEO,ELEVATION,SWEET,105,150,9
AMBEO,ELEVATION,SWEET,-135,-60,9
AMBEO,ELEVATION,SWEET,30,-150,9
AMBEO,ELEVATION,SWEET,135,0,9
ZYLIA,AZIMUTH,TRUMPET,0,-60,9
ZYLIA,AZIMUTH,TRUMPET,90,-150,9
ZYLIA,AZIMUTH,TRUMPET,-90,-120,9
ZYLIA,AZIMUTH,TRUMPET,150,-90,9
ZYLIA,AZIMUTH,TRUMPET,30,90,9
ZYLIA,AZIMUTH,TRUMPET,-150,90,9
ZYLIA,AZIMUTH,TRUMPET,180,180,9
ZYLIA,AZIMUTH,TRUMPET,-30,-30,9
ZYLIA,ELEVATION,DUCK,-15,180,9
ZYLIA,ELEVATION,DUCK,90,150,9
ZYLIA,ELEVATION,DUCK,-45,120,9
ZYLIA,ELEVATION,DUCK,-150,-150,9
ZYLIA,ELEVATION,DUCK,105,-150,9
ZYLIA,ELEVATION,DUCK,-135,180,9
ZYLIA,ELEVATION,DUCK,30,-120,9
ZYLIA,ELEVATION,DUCK,135,-120,9
ZYLIA,AZIMUTH,NOISE,0,60,9
ZYLIA,AZIMUTH,NOISE,90,120,9
ZYLIA,AZIMUTH,NOISE,-90,180,9
ZYLIA,AZIMUTH,NOISE,150,-120,9
ZYLIA,AZIMUTH,NOISE,30,90,9
ZYLIA,AZIMUTH,NOISE,-150,120,9
ZYLIA,AZIMUTH,NOISE,180,180,9
ZYLIA,AZIMUTH,NOISE,-30,-90,9
ZYLIA,ELEVATION,NOISE,-15,30,9
ZYLIA,ELEVATION,NOISE,90,120,9
ZYLIA,ELEVATION,NOISE,-45,-150,9
ZYLIA,ELEVATION,NOISE,-150,150,9
ZYLIA,ELEVATION,NOISE,105,180,9
ZYLIA,ELEVATION,NOISE,-135,180,9
ZYLIA,ELEVATION,NOISE,30,-120,9
ZYLIA,ELEVATION,NOISE,135,180,9
ZYLIA,AZIMUTH,ANGRY,0,-90,9
ZYLIA,AZIMUTH,ANGRY,90,150,9
ZYLIA,AZIMUTH,ANGRY,-90,-150,9
ZYLIA,AZIMUTH,ANGRY,150,-120,9
ZYLIA,AZIMUTH,ANGRY,30,90,9
ZYLIA,AZIMUTH,ANGRY,-150,90,9
ZYLIA,AZIMUTH,ANGRY,180,180,9
ZYLIA,AZIMUTH,ANGRY,-30,-60,9
ZYLIA,ELEVATION,SWEET,-15,90,9
ZYLIA,ELEVATION,SWEET,90,150,9
ZYLIA,ELEVATION,SWEET,-45,180,9
ZYLIA,ELEVATION,SWEET,-150,180,9
ZYLIA,ELEVATION,SWEET,105,-150,9
ZYLIA,ELEVATION,SWEET,-135,-150,9
ZYLIA,ELEVATION,SWEET,30,-150,9
ZYLIA,ELEVATION,SWEET,135,180,9
BINAURAL,AZIMUTH,TRUMPET,0,-90,10
BINAURAL,AZIMUTH,TRUMPET,90,180,10
BINAURAL,AZIMUTH,TRUMPET,-90,160,10
BINAURAL,AZIMUTH,TRUMPET,150,90,10
BINAURAL,AZIMUTH,TRUMPET,30,-135,10
BINAURAL,AZIMUTH,TRUMPET,-150,-125,10
BINAURAL,AZIMUTH,TRUMPET,180,120,10
BINAURAL,AZIMUTH,TRUMPET,-30,180,10
BINAURAL,ELEVATION,DUCK,-15,30,10
BINAURAL,ELEVATION,DUCK,90,30,10
BINAURAL,ELEVATION,DUCK,-45,30,10
BINAURAL,ELEVATION,DUCK,-150,30,10
BINAURAL,ELEVATION,DUCK,105,30,10
BINAURAL,ELEVATION,DUCK,-135,30,10
BINAURAL,ELEVATION,DUCK,30,30,10
BINAURAL,ELEVATION,DUCK,135,-120,10
BINAURAL,AZIMUTH,NOISE,0,-170,10
BINAURAL,AZIMUTH,NOISE,90,-175,10
BINAURAL,AZIMUTH,NOISE,-90,95,10
BINAURAL,AZIMUTH,NOISE,150,180,10
BINAURAL,AZIMUTH,NOISE,30,170,10
BINAURAL,AZIMUTH,NOISE,-150,-95,10
BINAURAL,AZIMUTH,NOISE,180,150,10
BINAURAL,AZIMUTH,NOISE,-30,30,10
BINAURAL,ELEVATION,NOISE,-15,50,10
BINAURAL,ELEVATION,NOISE,90,50,10
BINAURAL,ELEVATION,NOISE,-45,25,10
BINAURAL,ELEVATION,NOISE,-150,0,10
BINAURAL,ELEVATION,NOISE,105,0,10
BINAURAL,ELEVATION,NOISE,-135,10,10
BINAURAL,ELEVATION,NOISE,30,-10,10
BINAURAL,ELEVATION,NOISE,135,-10,10
BINAURAL,AZIMUTH,ANGRY,0,-100,10
BINAURAL,AZIMUTH,ANGRY,90,-150,10
BINAURAL,AZIMUTH,ANGRY,-90,170,10
BINAURAL,AZIMUTH,ANGRY,150,120,10
BINAURAL,AZIMUTH,ANGRY,30,150,10
BINAURAL,AZIMUTH,ANGRY,-150,-120,10
BINAURAL,AZIMUTH,ANGRY,180,-90,10
BINAURAL,AZIMUTH,ANGRY,-30,-170,10
BINAURAL,ELEVATION,SWEET,-15,30,10
BINAURAL,ELEVATION,SWEET,90,0,10
BINAURAL,ELEVATION,SWEET,-45,0,10
BINAURAL,ELEVATION,SWEET,-150,0,10
BINAURAL,ELEVATION,SWEET,105,0,10
BINAURAL,ELEVATION,SWEET,-135,-30,10
BINAURAL,ELEVATION,SWEET,30,-30,10
BINAURAL,ELEVATION,SWEET,135,-45,10
AMBEO,AZIMUTH,TRUMPET,0,-90,10
AMBEO,AZIMUTH,TRUMPET,90,120,10
AMBEO,AZIMUTH,TRUMPET,-90,90,10
AMBEO,AZIMUTH,TRUMPET,150,80,10
AMBEO,AZIMUTH,TRUMPET,30,80,10
AMBEO,AZIMUTH,TRUMPET,-150,80,10
AMBEO,AZIMUTH,TRUMPET,180,-60,10
AMBEO,AZIMUTH,TRUMPET,-30,80,10
AMBEO,ELEVATION,DUCK,-15,1,10
AMBEO,ELEVATION,DUCK,90,-30,10
AMBEO,ELEVATION,DUCK,-45,-60,10
AMBEO,ELEVATION,DUCK,-150,30,10
AMBEO,ELEVATION,DUCK,105,60,10
AMBEO,ELEVATION,DUCK,-135,180,10
AMBEO,ELEVATION,DUCK,30,150,10
AMBEO,ELEVATION,DUCK,135,120,10
AMBEO,AZIMUTH,NOISE,0,30,10
AMBEO,AZIMUTH,NOISE,90,60,10
AMBEO,AZIMUTH,NOISE,-90,65,10
AMBEO,AZIMUTH,NOISE,150,-60,10
AMBEO,AZIMUTH,NOISE,30,-30,10
AMBEO,AZIMUTH,NOISE,-150,-150,10
AMBEO,AZIMUTH,NOISE,180,180,10
AMBEO,AZIMUTH,NOISE,-30,150,10
AMBEO,ELEVATION,NOISE,-15,90,10
AMBEO,ELEVATION,NOISE,90,85,10
AMBEO,ELEVATION,NOISE,-45,95,10
AMBEO,ELEVATION,NOISE,-150,-100,10
AMBEO,ELEVATION,NOISE,105,65,10
AMBEO,ELEVATION,NOISE,-135,-135,10
AMBEO,ELEVATION,NOISE,30,-90,10
AMBEO,ELEVATION,NOISE,135,60,10
AMBEO,AZIMUTH,ANGRY,0,30,10
AMBEO,AZIMUTH,ANGRY,90,60,10
AMBEO,AZIMUTH,ANGRY,-90,65,10
AMBEO,AZIMUTH,ANGRY,150,-60,10
AMBEO,AZIMUTH,ANGRY,30,-30,10
AMBEO,AZIMUTH,ANGRY,-150,-150,10
AMBEO,AZIMUTH,ANGRY,180,180,10
AMBEO,AZIMUTH,ANGRY,-30,150,10
AMBEO,ELEVATION,SWEET,-15,30,10
AMBEO,ELEVATION,SWEET,90,60,10
AMBEO,ELEVATION,SWEET,-45,75,10
AMBEO,ELEVATION,SWEET,-150,-60,10
AMBEO,ELEVATION,SWEET,105,-30,10
AMBEO,ELEVATION,SWEET,-135,-150,10
AMBEO,ELEVATION,SWEET,30,180,10
AMBEO,ELEVATION,SWEET,135,150,10
ZYLIA,AZIMUTH,TRUMPET,0,-120,10
ZYLIA,AZIMUTH,TRUMPET,90,90,10
ZYLIA,AZIMUTH,TRUMPET,-90,-90,10
ZYLIA,AZIMUTH,TRUMPET,150,-85,10
ZYLIA,AZIMUTH,TRUMPET,30,85,10
ZYLIA,AZIMUTH,TRUMPET,-150,95,10
ZYLIA,AZIMUTH,TRUMPET,180,-100,10
ZYLIA,AZIMUTH,TRUMPET,-30,-60,10
ZYLIA,ELEVATION,DUCK,-15,60,10
ZYLIA,ELEVATION,DUCK,90,90,10
ZYLIA,ELEVATION,DUCK,-45,-150,10
ZYLIA,ELEVATION,DUCK,-150,180,10
ZYLIA,ELEVATION,DUCK,105,0,10
ZYLIA,ELEVATION,DUCK,-135,170,10
ZYLIA,ELEVATION,DUCK,30,150,10
ZYLIA,ELEVATION,DUCK,135,135,10
ZYLIA,AZIMUTH,NOISE,0,-95,10
ZYLIA,AZIMUTH,NOISE,90,-120,10
ZYLIA,AZIMUTH,NOISE,-90,100,10
ZYLIA,AZIMUTH,NOISE,150,-135,10
ZYLIA,AZIMUTH,NOISE,30,90,10
ZYLIA,AZIMUTH,NOISE,-150,75,10
ZYLIA,AZIMUTH,NOISE,180,150,10
ZYLIA,AZIMUTH,NOISE,-30,-160,10
ZYLIA,ELEVATION,NOISE,-15,150,10
ZYLIA,ELEVATION,NOISE,90,180,10
ZYLIA,ELEVATION,NOISE,-45,180,10
ZYLIA,ELEVATION,NOISE,-150,175,10
ZYLIA,ELEVATION,NOISE,105,-175,10
ZYLIA,ELEVATION,NOISE,-135,-150,10
ZYLIA,ELEVATION,NOISE,30,-135,10
ZYLIA,ELEVATION,NOISE,135,-120,10
ZYLIA,AZIMUTH,ANGRY,0,-170,10
ZYLIA,AZIMUTH,ANGRY,90,155,10
ZYLIA,AZIMUTH,ANGRY,-90,160,10
ZYLIA,AZIMUTH,ANGRY,150,-145,10
ZYLIA,AZIMUTH,ANGRY,30,125,10
ZYLIA,AZIMUTH,ANGRY,-150,115,10
ZYLIA,AZIMUTH,ANGRY,180,140,10
ZYLIA,AZIMUTH,ANGRY,-30,-120,10
ZYLIA,ELEVATION,SWEET,-15,30,10
ZYLIA,ELEVATION,SWEET,90,60,10
ZYLIA,ELEVATION,SWEET,-45,150,10
ZYLIA,ELEVATION,SWEET,-150,45,10
ZYLIA,ELEVATION,SWEET,105,25,10
ZYLIA,ELEVATION,SWEET,-135,0,10
ZYLIA,ELEVATION,SWEET,30,-30,10
ZYLIA,ELEVATION,SWEET,135,180,10
BINAURAL,AZIMUTH,TRUMPET,0,30,11
BINAURAL,AZIMUTH,TRUMPET,90,15,11
BINAURAL,AZIMUTH,TRUMPET,-90,-15,11
BINAURAL,AZIMUTH,TRUMPET,150,90,11
BINAURAL,AZIMUTH,TRUMPET,30,90,11
BINAURAL,AZIMUTH,TRUMPET,-150,90,11
BINAURAL,AZIMUTH,TRUMPET,180,180,11
BINAURAL,AZIMUTH,TRUMPET,-30,150,11
BINAURAL,ELEVATION,DUCK,-15,-120,11
BINAURAL,ELEVATION,DUCK,90,-180,11
BINAURAL,ELEVATION,DUCK,-45,-180,11
BINAURAL,ELEVATION,DUCK,-150,0,11
BINAURAL,ELEVATION,DUCK,105,0,11
BINAURAL,ELEVATION,DUCK,-135,60,11
BINAURAL,ELEVATION,DUCK,30,90,11
BINAURAL,ELEVATION,DUCK,135,-45,11
BINAURAL,AZIMUTH,NOISE,0,-100,11
BINAURAL,AZIMUTH,NOISE,90,180,11
BINAURAL,AZIMUTH,NOISE,-90,-150,11
BINAURAL,AZIMUTH,NOISE,150,-90,11
BINAURAL,AZIMUTH,NOISE,30,90,11
BINAURAL,AZIMUTH,NOISE,-150,90,11
BINAURAL,AZIMUTH,NOISE,180,-60,11
BINAURAL,AZIMUTH,NOISE,-30,-90,11
BINAURAL,ELEVATION,NOISE,-15,180,11
BINAURAL,ELEVATION,NOISE,90,-120,11
BINAURAL,ELEVATION,NOISE,-45,-90,11
BINAURAL,ELEVATION,NOISE,-150,-30,11
BINAURAL,ELEVATION,NOISE,105,0,11
BINAURAL,ELEVATION,NOISE,-135,0,11
BINAURAL,ELEVATION,NOISE,30,-60,11
BINAURAL,ELEVATION,NOISE,135,-30,11
BINAURAL,AZIMUTH,ANGRY,0,90,11
BINAURAL,AZIMUTH,ANGRY,90,90,11
BINAURAL,AZIMUTH,ANGRY,-90,90,11
BINAURAL,AZIMUTH,ANGRY,150,-60,11
BINAURAL,AZIMUTH,ANGRY,30,30,11
BINAURAL,AZIMUTH,ANGRY,-150,30,11
BINAURAL,AZIMUTH,ANGRY,180,30,11
BINAURAL,AZIMUTH,ANGRY,-30,-30,11
BINAURAL,ELEVATION,SWEET,-15,90,11
BINAURAL,ELEVATION,SWEET,90,90,11
BINAURAL,ELEVATION,SWEET,-45,60,11
BINAURAL,ELEVATION,SWEET,-150,-60,11
BINAURAL,ELEVATION,SWEET,105,-90,11
BINAURAL,ELEVATION,SWEET,-135,-120,11
BINAURAL,ELEVATION,SWEET,30,30,11
BINAURAL,ELEVATION,SWEET,135,-30,11
AMBEO,AZIMUTH,TRUMPET,0,60,11
AMBEO,AZIMUTH,TRUMPET,90,-150,11
AMBEO,AZIMUTH,TRUMPET,-90,-150,11
AMBEO,AZIMUTH,TRUMPET,150,-30,11
AMBEO,AZIMUTH,TRUMPET,30,-90,11
AMBEO,AZIMUTH,TRUMPET,-150,-90,11
AMBEO,AZIMUTH,TRUMPET,180,-60,11
AMBEO,AZIMUTH,TRUMPET,-30,180,11
AMBEO,ELEVATION,DUCK,-15,30,11
AMBEO,ELEVATION,DUCK,90,30,11
AMBEO,ELEVATION,DUCK,-45,120,11
AMBEO,ELEVATION,DUCK,-150,180,11
AMBEO,ELEVATION,DUCK,105,180,11
AMBEO,ELEVATION,DUCK,-135,-150,11
AMBEO,ELEVATION,DUCK,30,180,11
AMBEO,ELEVATION,DUCK,135,90,11
AMBEO,AZIMUTH,NOISE,0,-90,11
AMBEO,AZIMUTH,NOISE,90,180,11
AMBEO,AZIMUTH,NOISE,-90,-150,11
AMBEO,AZIMUTH,NOISE,150,60,11
AMBEO,AZIMUTH,NOISE,30,-120,11
AMBEO,AZIMUTH,NOISE,-150,120,11
AMBEO,AZIMUTH,NOISE,180,120,11
AMBEO,AZIMUTH,NOISE,-30,180,11
AMBEO,ELEVATION,NOISE,-15,-30,11
AMBEO,ELEVATION,NOISE,90,-90,11
AMBEO,ELEVATION,NOISE,-45,-120,11
AMBEO,ELEVATION,NOISE,-150,60,11
AMBEO,ELEVATION,NOISE,105,-30,11
AMBEO,ELEVATION,NOISE,-135,-120,11
AMBEO,ELEVATION,NOISE,30,120,11
AMBEO,ELEVATION,NOISE,135,90,11
AMBEO,AZIMUTH,ANGRY,0,0,11
AMBEO,AZIMUTH,ANGRY,90,150,11
AMBEO,AZIMUTH,ANGRY,-90,180,11
AMBEO,AZIMUTH,ANGRY,150,60,11
AMBEO,AZIMUTH,ANGRY,30,60,11
AMBEO,AZIMUTH,ANGRY,-150,60,11
AMBEO,AZIMUTH,ANGRY,180,60,11
AMBEO,AZIMUTH,ANGRY,-30,90,11
AMBEO,ELEVATION,SWEET,-15,90,11
AMBEO,ELEVATION,SWEET,90,60,11
AMBEO,ELEVATION,SWEET,-45,60,11
AMBEO,ELEVATION,SWEET,-150,-60,11
AMBEO,ELEVATION,SWEET,105,-60,11
AMBEO,ELEVATION,SWEET,-135,-150,11
AMBEO,ELEVATION,SWEET,30,-120,11
AMBEO,ELEVATION,SWEET,135,-90,11
ZYLIA,AZIMUTH,TRUMPET,0,-30,11
ZYLIA,AZIMUTH,TRUMPET,90,-60,11
ZYLIA,AZIMUTH,TRUMPET,-90,-60,11
ZYLIA,AZIMUTH,TRUMPET,150,-90,11
ZYLIA,AZIMUTH,TRUMPET,30,60,11
ZYLIA,AZIMUTH,TRUMPET,-150,90,11
ZYLIA,AZIMUTH,TRUMPET,180,0,11
ZYLIA,AZIMUTH,TRUMPET,-30,-30,11
ZYLIA,ELEVATION,DUCK,-15,-90,11
ZYLIA,ELEVATION,DUCK,90,90,11
ZYLIA,ELEVATION,DUCK,-45,120,11
ZYLIA,ELEVATION,DUCK,-150,150,11
ZYLIA,ELEVATION,DUCK,105,-150,11
ZYLIA,ELEVATION,DUCK,-135,-120,11
ZYLIA,ELEVATION,DUCK,30,-90,11
ZYLIA,ELEVATION,DUCK,135,-60,11
ZYLIA,AZIMUTH,NOISE,0,-60,11
ZYLIA,AZIMUTH,NOISE,90,-60,11
ZYLIA,AZIMUTH,NOISE,-90,-30,11
ZYLIA,AZIMUTH,NOISE,150,-90,11
ZYLIA,AZIMUTH,NOISE,30,120,11
ZYLIA,AZIMUTH,NOISE,-150,90,11
ZYLIA,AZIMUTH,NOISE,180,60,11
ZYLIA,AZIMUTH,NOISE,-30,-30,11
ZYLIA,ELEVATION,NOISE,-15,90,11
ZYLIA,ELEVATION,NOISE,90,90,11
ZYLIA,ELEVATION,NOISE,-45,-60,11
ZYLIA,ELEVATION,NOISE,-150,-120,11
ZYLIA,ELEVATION,NOISE,105,120,11
ZYLIA,ELEVATION,NOISE,-135,120,11
ZYLIA,ELEVATION,NOISE,30,150,11
ZYLIA,ELEVATION,NOISE,135,180,11
ZYLIA,AZIMUTH,ANGRY,0,-30,11
ZYLIA,AZIMUTH,ANGRY,90,-60,11
ZYLIA,AZIMUTH,ANGRY,-90,-60,11
ZYLIA,AZIMUTH,ANGRY,150,-60,11
ZYLIA,AZIMUTH,ANGRY,30,60,11
ZYLIA,AZIMUTH,ANGRY,-150,60,11
